eid,sdg_id,title,keywords,abstract,title_keywords_abstract
84877959890,8,From 7 to 77: You teach me!,Autonomous agents Collaboration Human-computer interaction Interactive digital storytelling Serious games,"This paper presents a project that aims to devise an innovative interactive application, more precisely a serious game, covering the topic of financial education. The topic is quite relevant nowadays, not only in Europe but worldwide, and is also one of the major issues on most government's agendas. The aim of this application is by using a storytelling framework devise a collaborative platform, where people from 7 to 77 acquire or enhance their financial skills. To do this, the application tackles several research fields such as interactive digital storytelling, collaboration human-computer interaction, autonomous agents, etc.","[TITLE] from 7 to 77: you teach me! [KEYWORDS] autonomous agents collaboration human-computer interaction interactive digital storytelling serious games [ABSTRACT] this paper presents a project that aims to devise an innovative interactive application, more precisely a serious game, covering the topic of financial education. the topic is quite relevant nowadays, not only in europe but worldwide, and is also one of the major issues on most government's agendas. the aim of this application is by using a storytelling framework devise a collaborative platform, where people from 7 to 77 acquire or enhance their financial skills. to do this, the application tackles several research fields such as interactive digital storytelling, collaboration human-computer interaction, autonomous agents, etc."
84928890981,8,Varieties of resource nationalism in sub-Saharan Africa's energy and minerals markets,Africa Energy Minerals Natural resources Resource nationalism,"This article examines resource nationalism in sub-Saharan Africa's energy and minerals markets. It does so by exploring economic and political developments in three cases: Nigeria as an example of a petro-state established by means of expropriation in the wake of decolonisation; South Africa, a mature mining industry shaped by its settler colonial history; and Mozambique, a new and therefore highly-dependent entrant into the league of significant natural gas producers. Extractive industries have played a controversial role in sub-Saharan Africa due in particular to the prevalence of the resource curse. Nevertheless, energy exports will continue to play an important role in fuelling economic growth and, potentially, also development as new deposits of natural gas and oil are discovered across the region. Resource nationalism has, moreover, increasingly constrained operations of the traditionally dominant Western energy companies, in particular as competition from state-owned energy companies in sub-Saharan Africa and from emerging powers such as China is increasing.","[TITLE] varieties of resource nationalism in sub-saharan africa's energy and minerals markets [KEYWORDS] africa energy minerals natural resources resource nationalism [ABSTRACT] this article examines resource nationalism in sub-saharan africa's energy and minerals markets. it does so by exploring economic and political developments in three cases: nigeria as an example of a petro-state established by means of expropriation in the wake of decolonisation; south africa, a mature mining industry shaped by its settler colonial history; and mozambique, a new and therefore highly-dependent entrant into the league of significant natural gas producers. extractive industries have played a controversial role in sub-saharan africa due in particular to the prevalence of the resource curse. nevertheless, energy exports will continue to play an important role in fuelling economic growth and, potentially, also development as new deposits of natural gas and oil are discovered across the region. resource nationalism has, moreover, increasingly constrained operations of the traditionally dominant western energy companies, in particular as competition from state-owned energy companies in sub-saharan africa and from emerging powers such as china is increasing."
84859972862,13,Use of aqueous solutions to simulate supercritical CO2 corrosion,Carbon capture and storage Carbon dioxide Carbonic Corrosion Pipeline Sulfuric acid Supercritical,"Capturing and storage of anthropogenic carbon dioxide (CO2) requires the transport of CO2 with varying combinations of impurities depending on the capture technology and source. Traditional pipelines are not designed for the transport of such relatively low-purity CO2; in fact, initial research indicates that a low-purity CO2 environment poses a significant durability risk to conventional (gas) pipelines. The presence of water in a supercritical CO2 stream will lead to acidic conditions via the formation of carbonic acid (H2CO3). In this work, a round robin of experiments has been executed in aqueous solutions where CO2 has been added to water to form (H2CO 3 in situ, along with testing in sulfuric acid (H2SO 4) that was found to simulate the impact of (H2CO 3 upon steel. The role of Cl-, NO3-, and SO42 - impurities was also investigated. Conclusions have been drawn from electrochemical, weight-loss, and optical profilometry results, with future work outlined. While not a replacement to supercritical CO2 experiments, we see that there is significant merit in such high throughput tests to form an initial understanding, which can be subsequently benchmarked by supercritical CO2 tests. © 2012, NACE International.","[TITLE] use of aqueous solutions to simulate supercritical co2 corrosion [KEYWORDS] carbon capture and storage carbon dioxide carbonic corrosion pipeline sulfuric acid supercritical [ABSTRACT] capturing and storage of anthropogenic carbon dioxide (co2) requires the transport of co2 with varying combinations of impurities depending on the capture technology and source. traditional pipelines are not designed for the transport of such relatively low-purity co2; in fact, initial research indicates that a low-purity co2 environment poses a significant durability risk to conventional (gas) pipelines. the presence of water in a supercritical co2 stream will lead to acidic conditions via the formation of carbonic acid (h2co3). in this work, a round robin of experiments has been executed in aqueous solutions where co2 has been added to water to form (h2co 3 in situ, along with testing in sulfuric acid (h2so 4) that was found to simulate the impact of (h2co 3 upon steel. the role of cl-, no3-, and so42 - impurities was also investigated. conclusions have been drawn from electrochemical, weight-loss, and optical profilometry results, with future work outlined. while not a replacement to supercritical co2 experiments, we see that there is significant merit in such high throughput tests to form an initial understanding, which can be subsequently benchmarked by supercritical co2 tests. © 2012, nace international."
344100069,8,"Mobility, accessibility and social cohesion",Accesibility to jobs Automobile access Employment rate Mobility Quebec urban area Social cohesion Transportation Trips to work,"An inverse relation can be postulated between the social cohesion of an urban area and the level of social and economic disparities within its neighbourhoods. These disparities are often related to employment and household income, which stem from changes in Canada's labour market over the last 30 years. In this paper, we examine the influence of geographical factors, such as daily mobility of people and job accessibility, on levels of social and economic disparities in the Quebec urban area. We begin by using a typology of individual access to automobiles (forms of ""restricted"" automobile access) in households that own at least one vehicle (motorized households) to outline the ability to reach job sites. Secondly, we draft a gravity-type index of accessibility to jobs, which is used to identify residential areas that had poor access to employment in 1977 and 1996. We conclude by testing the relationship between real access to automobiles, accessibility to employment and an indicator of social cohesion, the employment rate. Data are based on OD surveys conducted by the Réseau de transport de la Capitale (RTC).","[TITLE] mobility, accessibility and social cohesion [KEYWORDS] accesibility to jobs automobile access employment rate mobility quebec urban area social cohesion transportation trips to work [ABSTRACT] an inverse relation can be postulated between the social cohesion of an urban area and the level of social and economic disparities within its neighbourhoods. these disparities are often related to employment and household income, which stem from changes in canada's labour market over the last 30 years. in this paper, we examine the influence of geographical factors, such as daily mobility of people and job accessibility, on levels of social and economic disparities in the quebec urban area. we begin by using a typology of individual access to automobiles (forms of ""restricted"" automobile access) in households that own at least one vehicle (motorized households) to outline the ability to reach job sites. secondly, we draft a gravity-type index of accessibility to jobs, which is used to identify residential areas that had poor access to employment in 1977 and 1996. we conclude by testing the relationship between real access to automobiles, accessibility to employment and an indicator of social cohesion, the employment rate. data are based on od surveys conducted by the réseau de transport de la capitale (rtc)."
27744578466,8,"City repositioning and competitiveness building in regional development: New development strategies in Guangzhou, China",missing,"Competition among cities for mobile capital in the twenty-first century has intensified. The urban hierarchy of regions is undergoing transformation, causing economic fortunes to vary markedly among different localities. In China, these global forces and regional restructuring have caused a relative economic decline in some historically powerful cities, and have also brought about the emergence of new economic centers. In response to these forces, many Chinese cities have been driven into adopting a series of new competitive strategies, which seek to win back and build up their leading positions and competitiveness. To translate these strategies into concrete actions, local governments have promoted high-profile and face-lifting projects and investments. The extensive new urban development in Guangzhou is a particularly interesting case. As the provincial capital of the Guangdong Province, and a historically central city in the Pearl River Delta region, Guangzhou's importance has recently declined. This article attempts to reveal the general strategies and specific projects initiated in Guangzhou as important promotion devices in its revitalization program, and to examine the rationales behind them. The ambitious new strategies are most likely to occur under the 'soft budget constraint' syndrome in China, and these strategies could be risky. Although the extent to which these strategies actually do stimulate business and lure investment is yet to be seen, the citizens are immediately and directly benefiting from them and consequently they have gained much popularity and support. However, the competitiveness building in Chinese cities has called into question the legitimacy of local state governance, and the validity of large projects that lack financial discipline, social objectives and accountability for unsuccessful investments. © Joint Editors and Blackwell Publishing Ltd 2005.","[TITLE] city repositioning and competitiveness building in regional development: new development strategies in guangzhou, china [KEYWORDS] missing [ABSTRACT] competition among cities for mobile capital in the twenty-first century has intensified. the urban hierarchy of regions is undergoing transformation, causing economic fortunes to vary markedly among different localities. in china, these global forces and regional restructuring have caused a relative economic decline in some historically powerful cities, and have also brought about the emergence of new economic centers. in response to these forces, many chinese cities have been driven into adopting a series of new competitive strategies, which seek to win back and build up their leading positions and competitiveness. to translate these strategies into concrete actions, local governments have promoted high-profile and face-lifting projects and investments. the extensive new urban development in guangzhou is a particularly interesting case. as the provincial capital of the guangdong province, and a historically central city in the pearl river delta region, guangzhou's importance has recently declined. this article attempts to reveal the general strategies and specific projects initiated in guangzhou as important promotion devices in its revitalization program, and to examine the rationales behind them. the ambitious new strategies are most likely to occur under the 'soft budget constraint' syndrome in china, and these strategies could be risky. although the extent to which these strategies actually do stimulate business and lure investment is yet to be seen, the citizens are immediately and directly benefiting from them and consequently they have gained much popularity and support. however, the competitiveness building in chinese cities has called into question the legitimacy of local state governance, and the validity of large projects that lack financial discipline, social objectives and accountability for unsuccessful investments. © joint editors and blackwell publishing ltd 2005."
36476892,12,A fusion toolbox for sensor data fusion in industrial recycling,AC motors DC motors Fuzzy logic Fuzzy neural networks Neural networks Robot vision systems,"Information from different sensors can be fused in various ways. It is often difficult to choose the most suitable method for solving a fusion problem. In a measurement situation, the measured signal is often corrupted by disturbances (noise, etc.). It is, therefore, meaningless to compare crisp values without the corresponding uncertainty intervals. This paper describes a toolbox including nine different fusing methods. All methods are applied on training data, and the most suitable method is then used for solving the real fusion problem. In the example, fusion is performed on data for classification in an industrial recycling operation. The data is from different vision systems and an eddy current system. The fusion methods included in the toolbox are fuzzy logic with triangular and Gaussian shaped membership functions, fuzzy measures with triangular and Gaussian shapes, Bayes' statistics, artificial neural networks, multivariate analysis (PCA), a knowledge-based system, and a neuro-fuzzy system.","[TITLE] a fusion toolbox for sensor data fusion in industrial recycling [KEYWORDS] ac motors dc motors fuzzy logic fuzzy neural networks neural networks robot vision systems [ABSTRACT] information from different sensors can be fused in various ways. it is often difficult to choose the most suitable method for solving a fusion problem. in a measurement situation, the measured signal is often corrupted by disturbances (noise, etc.). it is, therefore, meaningless to compare crisp values without the corresponding uncertainty intervals. this paper describes a toolbox including nine different fusing methods. all methods are applied on training data, and the most suitable method is then used for solving the real fusion problem. in the example, fusion is performed on data for classification in an industrial recycling operation. the data is from different vision systems and an eddy current system. the fusion methods included in the toolbox are fuzzy logic with triangular and gaussian shaped membership functions, fuzzy measures with triangular and gaussian shapes, bayes' statistics, artificial neural networks, multivariate analysis (pca), a knowledge-based system, and a neuro-fuzzy system."
85073934740,12,Does CSR influence firm performance indicators? Evidence from Chinese pharmaceutical enterprises,CSR dimensions Chinese pharmaceuticals Firm performance Mixed-method approach,"This research is carried out in the backdrop of increasing product quality and environmental degradation scandals associated with Chinese Pharmaceuticals in recent years. We examined the data of 125 Chinese Pharmaceuticals between 2010-2016 to investigate the impact of overall corporate social responsibility (CSR) performance as well as the performance on five unique aspects of CSR such as shareholders, employees, customers and suppliers, environmental practices, and the society to gauge the impact of these individual dimensions on the firm's financial performance. The Hexun rating system is used to gauge a firm's CSR performance on various stakeholder dimensions as it is one of the widely accepted CSR measurement criteria in China. The firm performance is measured by Tobin's Q, return on assets (ROA), return on equity (ROE), and earnings per share (EPS) ratios. The outcome of the panel-based regression models reveals that the overall CSR score has a positive and significant influence on a firm's financial indicators. Moreover, although all the CSR dimensions relate positively to firm performance, the environmental aspect of CSR has the most profound impact on firm performance followed by customers and suppliers, and employees. However, the shareholders and social dimensions have a relatively lesser influence on firm performance. These results imply that Chinese Pharmaceuticals shall further optimize each aspect of CSR performance as it can not only create a favorable brand image for various stakeholders but also results in sustainable financial performance.","[TITLE] does csr influence firm performance indicators? evidence from chinese pharmaceutical enterprises [KEYWORDS] csr dimensions chinese pharmaceuticals firm performance mixed-method approach [ABSTRACT] this research is carried out in the backdrop of increasing product quality and environmental degradation scandals associated with chinese pharmaceuticals in recent years. we examined the data of 125 chinese pharmaceuticals between 2010-2016 to investigate the impact of overall corporate social responsibility (csr) performance as well as the performance on five unique aspects of csr such as shareholders, employees, customers and suppliers, environmental practices, and the society to gauge the impact of these individual dimensions on the firm's financial performance. the hexun rating system is used to gauge a firm's csr performance on various stakeholder dimensions as it is one of the widely accepted csr measurement criteria in china. the firm performance is measured by tobin's q, return on assets (roa), return on equity (roe), and earnings per share (eps) ratios. the outcome of the panel-based regression models reveals that the overall csr score has a positive and significant influence on a firm's financial indicators. moreover, although all the csr dimensions relate positively to firm performance, the environmental aspect of csr has the most profound impact on firm performance followed by customers and suppliers, and employees. however, the shareholders and social dimensions have a relatively lesser influence on firm performance. these results imply that chinese pharmaceuticals shall further optimize each aspect of csr performance as it can not only create a favorable brand image for various stakeholders but also results in sustainable financial performance."
84863131170,12,Anaerobic Digestion technologies for the treatment of Municipal Solid Waste,AD Anaerobic digestion Biogas California MSW Municipal solid waste Organic Review Treatment USA,"Anaerobic Digestion (AD) of Municipal Solid Waste (MSW) is used in several regions worldwide and systems span a range of design options including wet, dry, thermophilic, mesophilic, batch, continuous, single-stage, and multi-stage configurations. This paper reviews a number of commercial and emerging solid waste digestion systems discussing performance and costs. Systems yield 250-710 m3 of biogas per tonne of VS at rates of 1-6 m3/m 3/d with methane content of 55-65%, depending on MSW composition. Economies of scale have been shown for system costs. Economic viability depends heavily on capital and operating costs, tipping fees and product/co-product revenues. Copyright © 2012 Inderscience Enterprises Ltd.","[TITLE] anaerobic digestion technologies for the treatment of municipal solid waste [KEYWORDS] ad anaerobic digestion biogas california msw municipal solid waste organic review treatment usa [ABSTRACT] anaerobic digestion (ad) of municipal solid waste (msw) is used in several regions worldwide and systems span a range of design options including wet, dry, thermophilic, mesophilic, batch, continuous, single-stage, and multi-stage configurations. this paper reviews a number of commercial and emerging solid waste digestion systems discussing performance and costs. systems yield 250-710 m3 of biogas per tonne of vs at rates of 1-6 m3/m 3/d with methane content of 55-65%, depending on msw composition. economies of scale have been shown for system costs. economic viability depends heavily on capital and operating costs, tipping fees and product/co-product revenues. copyright © 2012 inderscience enterprises ltd."
19244366313,12,The DG ENV European dioxin emission inventory - Stage II: Characterization of the emissions of secondary aluminium and copper production plants and a hospital waste incinerator in Portugal,missing,"The development of measuring programmes of waste incinerators and diverse facilities in the metal production sector in Portugal was discussed. A monitoring programme consisting of 13 samples covering the sectors of hospital waste incineration, steel production, secondary aluminium and secondary copper recovery was performed within 2 campaigns organized in December 1999 and April 2000. PCDD/PCDF emission measurements were also performed in a secondary aluminium production plant (AL) and in a secondary copper production plant (CU). The results show that the emission data represents a significant contribution to the identification of the relevant sources of PCDD/PCDF in Portugal.","[TITLE] the dg env european dioxin emission inventory - stage ii: characterization of the emissions of secondary aluminium and copper production plants and a hospital waste incinerator in portugal [KEYWORDS] missing [ABSTRACT] the development of measuring programmes of waste incinerators and diverse facilities in the metal production sector in portugal was discussed. a monitoring programme consisting of 13 samples covering the sectors of hospital waste incineration, steel production, secondary aluminium and secondary copper recovery was performed within 2 campaigns organized in december 1999 and april 2000. pcdd/pcdf emission measurements were also performed in a secondary aluminium production plant (al) and in a secondary copper production plant (cu). the results show that the emission data represents a significant contribution to the identification of the relevant sources of pcdd/pcdf in portugal."
84939232686,1,Policy change and coups: The role of income inequality and asset specificity,Coup event history analysis fixed assets inequality political instability regime change,"Building on the models developed by Boix, Acemoglu, and Robinson on the relationship between economic structures and regime change, we develop a theory that emphasises structural characteristics of societies and the effects of policy change in such circumstances. We posit that significant policy change in an unequal or asset-specific society induces coups against the incumbent political leader by the losing faction of the elites seeking to prevent or cut losses associated with the policy shifts. Our empirical analysis indicates that the risk of a coup rises considerably during a period of a significant policy change in a society with a skewed distribution of income and one dominated by asset-specific production, such as oil, mining, and agriculture.","[TITLE] policy change and coups: the role of income inequality and asset specificity [KEYWORDS] coup event history analysis fixed assets inequality political instability regime change [ABSTRACT] building on the models developed by boix, acemoglu, and robinson on the relationship between economic structures and regime change, we develop a theory that emphasises structural characteristics of societies and the effects of policy change in such circumstances. we posit that significant policy change in an unequal or asset-specific society induces coups against the incumbent political leader by the losing faction of the elites seeking to prevent or cut losses associated with the policy shifts. our empirical analysis indicates that the risk of a coup rises considerably during a period of a significant policy change in a society with a skewed distribution of income and one dominated by asset-specific production, such as oil, mining, and agriculture."
13244254386,1,"Scrounger, worker, beggarman, cheat: The dynamics of unemployment and the politics of resistance in belfast",missing,"This article examines certain crucial aspects of Scott's theory of power, domination and resistance. It takes issue with his binary model of social formations, his parallel distinction between 'public' and 'hidden' transcripts, and his idea that resistance is the principal manner in which the weak articulate their relationships to the powerful. My ethnographic example describes how long-term, unemployed married men in a Protestant area of Belfast both resist and embrace a dominant discourse of welfare 'scrounging'. Workers accuse many unemployed people of not wanting to work. While the latter justify their own unemployment by reference to the lack of jobs, they adopt the dominant discourse of'scrounging' to account for the unemployment of others. The way their arguments mix and weave themes from different types of account in a variety of contexts calls into question the usefulness of Scott's concepts of public and hidden transcripts.","[TITLE] scrounger, worker, beggarman, cheat: the dynamics of unemployment and the politics of resistance in belfast [KEYWORDS] missing [ABSTRACT] this article examines certain crucial aspects of scott's theory of power, domination and resistance. it takes issue with his binary model of social formations, his parallel distinction between 'public' and 'hidden' transcripts, and his idea that resistance is the principal manner in which the weak articulate their relationships to the powerful. my ethnographic example describes how long-term, unemployed married men in a protestant area of belfast both resist and embrace a dominant discourse of welfare 'scrounging'. workers accuse many unemployed people of not wanting to work. while the latter justify their own unemployment by reference to the lack of jobs, they adopt the dominant discourse of'scrounging' to account for the unemployment of others. the way their arguments mix and weave themes from different types of account in a variety of contexts calls into question the usefulness of scott's concepts of public and hidden transcripts."
85047397186,13,Carnian (Late Triassic) conodont faunas from south-western China and their implications,Late Triassic Middle Triassic South China biostratigraphy conodont,"Conodonts are important index fossils for supra-regional correlation especially in the Triassic. However, early Carnian conodonts are comparatively poorly known in South China. In this study, conodont biostratigraphy and taxonomy are investigated at three sections in the provinces of Yunnan and Guizhou. Two genera and 23 species are identified, including 4 new species: Quadralella (Q.) postica sp. nov., Q. robusta sp. nov., Q. wignalli sp. nov. and Q. yongningensis sp. nov. Five conodont zones are recognized. They are, in ascending order, the Paragondolella foliata Zone, Q. polygnathiformis Zone, Q. praelindae Zone, Q. aff. auriformis Zone and Q. robusta Zone. Conodonts are reasonably diverse and abundant in the upper Zhuganpo Formation (Julian 1) but decrease sharply in both species richness and diversity towards the Wayao Formation (Julian 2 and younger). It is most likely that this change was caused by climate warming and marine anoxia during the Carnian Humid Episode.","[TITLE] carnian (late triassic) conodont faunas from south-western china and their implications [KEYWORDS] late triassic middle triassic south china biostratigraphy conodont [ABSTRACT] conodonts are important index fossils for supra-regional correlation especially in the triassic. however, early carnian conodonts are comparatively poorly known in south china. in this study, conodont biostratigraphy and taxonomy are investigated at three sections in the provinces of yunnan and guizhou. two genera and 23 species are identified, including 4 new species: quadralella (q.) postica sp. nov., q. robusta sp. nov., q. wignalli sp. nov. and q. yongningensis sp. nov. five conodont zones are recognized. they are, in ascending order, the paragondolella foliata zone, q. polygnathiformis zone, q. praelindae zone, q. aff. auriformis zone and q. robusta zone. conodonts are reasonably diverse and abundant in the upper zhuganpo formation (julian 1) but decrease sharply in both species richness and diversity towards the wayao formation (julian 2 and younger). it is most likely that this change was caused by climate warming and marine anoxia during the carnian humid episode."
84996551852,7,Starcast: Robust and energy-efficient geometric routing for mobile sensor networks,Geometric routing MANET Mobility Sensor networks,"Assuming global positioning system (GPS)-enabled mobile sensor nodes we propose a new geometric routing protocol called Starcast that is designed to efficiently support node mobility as well as location services for mobile sensor networks (MSNs). In addition to a geometric path, Starcast can also discover a non-geometric path to a destination by exploiting the path history of location updates. Thus, the routing void can be minimised by alternating the two. Moreover, Starcast employs two location-based optimisations to further reduce the overhead of on-demand route discovery on inevitable voids. The detailed NS-2 simulations demonstrate that Starcast can not only increase network performance but also reduce energy consumption compared with the existing protocols based on on-demand route discovery or a plain geometric routing.","[TITLE] starcast: robust and energy-efficient geometric routing for mobile sensor networks [KEYWORDS] geometric routing manet mobility sensor networks [ABSTRACT] assuming global positioning system (gps)-enabled mobile sensor nodes we propose a new geometric routing protocol called starcast that is designed to efficiently support node mobility as well as location services for mobile sensor networks (msns). in addition to a geometric path, starcast can also discover a non-geometric path to a destination by exploiting the path history of location updates. thus, the routing void can be minimised by alternating the two. moreover, starcast employs two location-based optimisations to further reduce the overhead of on-demand route discovery on inevitable voids. the detailed ns-2 simulations demonstrate that starcast can not only increase network performance but also reduce energy consumption compared with the existing protocols based on on-demand route discovery or a plain geometric routing."
85050509975,8,Wage returns to different education levels. Evidence from Poland,Education Educational economics Poland Returns to education Wage premium,"The aim of the paper is to analyse the changes in the wage premiums for workers with different types and levels of education in Poland in 1995-2013. Important changes regarding the educational structure of employees have taken place during this period. The share of employed with tertiary education has significantly increased and the share of employed with basic vocational education substantially decreased. The relative returns to different types and levels of education were estimated using a standard Mincerian wage equation framework. The results indicate that recent changes in the structure of employment have important implications for wage structure. In particular, the entry of many young workers with tertiary education into the labour market has resulted in a decline in the relative level of wages they receive. On the other hand, a noticeable decrease in the number of vocational education graduates and deficits in the labour supply in some occupations have translated into an increase in relative wages for this type of workers. The results are important for educational policy in Poland.","[TITLE] wage returns to different education levels. evidence from poland [KEYWORDS] education educational economics poland returns to education wage premium [ABSTRACT] the aim of the paper is to analyse the changes in the wage premiums for workers with different types and levels of education in poland in 1995-2013. important changes regarding the educational structure of employees have taken place during this period. the share of employed with tertiary education has significantly increased and the share of employed with basic vocational education substantially decreased. the relative returns to different types and levels of education were estimated using a standard mincerian wage equation framework. the results indicate that recent changes in the structure of employment have important implications for wage structure. in particular, the entry of many young workers with tertiary education into the labour market has resulted in a decline in the relative level of wages they receive. on the other hand, a noticeable decrease in the number of vocational education graduates and deficits in the labour supply in some occupations have translated into an increase in relative wages for this type of workers. the results are important for educational policy in poland."
84856916780,12,Industrial experiences in the use of S/S technology to remediate and reuse dredged sediments,missing,"The implementation of the EU Landfill Directive has led to stringent controls on waste being disposed of to landfill. The implementation of the Directive has resulted in a reduction in the volume of waste being permitted to be landfilled, the banning of certain wastes being landfilled and the reduction in the number of hazardous waste landfills, all of which are presenting challenges to the waste industry. The changes in waste management legislation can only increase the need for remediation technologies, thereby encouraging the reuse and recycling of waste. This paper will detail more specifically how implementation of the EU Landfill Directive and associated waste legislation has affected the dredging industry. Case studies will be discussed detailing how wet sludges and sediments have been treated using S/S technology for reuse, reviewing the potential barriers the new legislation creates and how these have been overcome with the use of controlled waste management procedures. © 2005 Taylor & Francis Group.","[TITLE] industrial experiences in the use of s/s technology to remediate and reuse dredged sediments [KEYWORDS] missing [ABSTRACT] the implementation of the eu landfill directive has led to stringent controls on waste being disposed of to landfill. the implementation of the directive has resulted in a reduction in the volume of waste being permitted to be landfilled, the banning of certain wastes being landfilled and the reduction in the number of hazardous waste landfills, all of which are presenting challenges to the waste industry. the changes in waste management legislation can only increase the need for remediation technologies, thereby encouraging the reuse and recycling of waste. this paper will detail more specifically how implementation of the eu landfill directive and associated waste legislation has affected the dredging industry. case studies will be discussed detailing how wet sludges and sediments have been treated using s/s technology for reuse, reviewing the potential barriers the new legislation creates and how these have been overcome with the use of controlled waste management procedures. © 2005 taylor & francis group."
85018919295,12,Energy-oriented production control,missing,"Due to rising energy costs and a growing awareness for sustainable production, it is now necessary for companies to establish targets for energy consumption in production planning and control. Therefore, this article illustrates a method for energy-oriented production control on the basis of flexibility and load management which synchronizes the energy demand in manufacturing with a limited energy supply.","[TITLE] energy-oriented production control [KEYWORDS] missing [ABSTRACT] due to rising energy costs and a growing awareness for sustainable production, it is now necessary for companies to establish targets for energy consumption in production planning and control. therefore, this article illustrates a method for energy-oriented production control on the basis of flexibility and load management which synchronizes the energy demand in manufacturing with a limited energy supply."
84941638617,1,"Subverting the land acquisition act, 2013",missing,"After coming to power in 2014, the National Democratic Alliance government took several measures to dilute the pro-poor provisions of the Land Acquisition Act of 2013. Though it has backed down, several questions remain over the way the Modi government has dealt with the issue of land acquisition.","[TITLE] subverting the land acquisition act, 2013 [KEYWORDS] missing [ABSTRACT] after coming to power in 2014, the national democratic alliance government took several measures to dilute the pro-poor provisions of the land acquisition act of 2013. though it has backed down, several questions remain over the way the modi government has dealt with the issue of land acquisition."
85042702900,7,Thermodynamic assessment of a novel SOFC based CCHP system in a wastewater treatment plant,Biogas CCHP Solid oxide fuel cell Trilateral cycle Wastewater treatment plant,"Wastewater Treatment Plants (WWTP) have a significant role in both processing wastewaters to return to the water cycle and in transforming between 40% and 60% of the dissolved organic matter into a non-fossil combustible gas (biogas) with a methane content of around 50–70 vol %. Significant energy cost savings can be achieved using combined cooling, heat and power (CCHP) systems in small-scale distributed power system wastewater treatment plants. In this study, feasibility of a trigeneration system in a real wastewater treatment plant is studied. A mathematical model has been developed to evaluate system performance from the thermodynamics point of view. Based on the simulation results, fuel consumption, power production, and thermal efficiency of the system were analyzed. For the proposed configuration, the electricity coverage is increased by 27% and the produced cooling load of around 20 kW in summer season is obtained. The results also reveal that integration of the trilateral cycle (TLC) and the absorption chiller system in the reference WWTP offers a 17.2% more efficient plant from the viewpoint of first law efficiency.","[TITLE] thermodynamic assessment of a novel sofc based cchp system in a wastewater treatment plant [KEYWORDS] biogas cchp solid oxide fuel cell trilateral cycle wastewater treatment plant [ABSTRACT] wastewater treatment plants (wwtp) have a significant role in both processing wastewaters to return to the water cycle and in transforming between 40% and 60% of the dissolved organic matter into a non-fossil combustible gas (biogas) with a methane content of around 50–70 vol %. significant energy cost savings can be achieved using combined cooling, heat and power (cchp) systems in small-scale distributed power system wastewater treatment plants. in this study, feasibility of a trigeneration system in a real wastewater treatment plant is studied. a mathematical model has been developed to evaluate system performance from the thermodynamics point of view. based on the simulation results, fuel consumption, power production, and thermal efficiency of the system were analyzed. for the proposed configuration, the electricity coverage is increased by 27% and the produced cooling load of around 20 kw in summer season is obtained. the results also reveal that integration of the trilateral cycle (tlc) and the absorption chiller system in the reference wwtp offers a 17.2% more efficient plant from the viewpoint of first law efficiency."
37849042859,12,Waste PU/PP blends with improved technological properties,Compatibilizer Contact angle studies Miscibility Recycling Waste polyurethane,"An investigation is reported here which aims to study the possibility of recycling waste polyurethane powder by melt blending with polypropylene. Improvement in the technological properties is found to be possible by increasing the miscibility of the blend by using a series of maleic-anhydride based compatibilizers. Mechanical properties were found to increase with increase in the compatibilizer content. It is claimed that the explanations given in this paper are unique in that through the use of a series of maleic anhydride based compatibilizers with PU/PP blends, it is possible to get materials with high mechanical properties which is corroborated by morphological and contact angle studies.","[TITLE] waste pu/pp blends with improved technological properties [KEYWORDS] compatibilizer contact angle studies miscibility recycling waste polyurethane [ABSTRACT] an investigation is reported here which aims to study the possibility of recycling waste polyurethane powder by melt blending with polypropylene. improvement in the technological properties is found to be possible by increasing the miscibility of the blend by using a series of maleic-anhydride based compatibilizers. mechanical properties were found to increase with increase in the compatibilizer content. it is claimed that the explanations given in this paper are unique in that through the use of a series of maleic anhydride based compatibilizers with pu/pp blends, it is possible to get materials with high mechanical properties which is corroborated by morphological and contact angle studies."
84884924005,13,Community monitoring for REDD+: International promises and field realities,"Biodiversity Climate, community and biodiversity alliance standard Forest carbon Governance Livelihood Monitoring Payment for ecosystem service programs REDD+ Southeast Asia","Will community monitoring assist in delivering just and equitable REDD+? We assessed whether local communities can effectively estimate carbon stocks in some of the world's most carbon rich forests, using simple field protocols, and we reviewed whether community monitoring exists in current REDD+ pilots. We obtained similar results for forest carbon when measured by communities and professional foresters in 289 vegetation plots in Southeast Asia. Most REDD+ monitoring schemes, however, contain no community involvement. To close the gulf between United Nations Framework Convention on Climate Change texts on involving communities and field implementation realities, we propose greater embedding of community monitoring within national REDD+ pilot schemes, which we argue will lead to a more just REDD+. © 2013 by the author(s).","[TITLE] community monitoring for redd+: international promises and field realities [KEYWORDS] biodiversity climate, community and biodiversity alliance standard forest carbon governance livelihood monitoring payment for ecosystem service programs redd+ southeast asia [ABSTRACT] will community monitoring assist in delivering just and equitable redd+? we assessed whether local communities can effectively estimate carbon stocks in some of the world's most carbon rich forests, using simple field protocols, and we reviewed whether community monitoring exists in current redd+ pilots. we obtained similar results for forest carbon when measured by communities and professional foresters in 289 vegetation plots in southeast asia. most redd+ monitoring schemes, however, contain no community involvement. to close the gulf between united nations framework convention on climate change texts on involving communities and field implementation realities, we propose greater embedding of community monitoring within national redd+ pilot schemes, which we argue will lead to a more just redd+. © 2013 by the author(s)."
